code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.SOXX,iShares Semiconductor ETF,2026-03-23 00:00:00,340.115,336.59,344.93,335.12,0.0,0.13063,8151040.0,2769368160.0,1.2270307659919955,332.51
US.SOXX,iShares Semiconductor ETF,2026-03-24 00:00:00,333.79,341.02,343.22,333.62,0.0,0.08474,5287512.0,1793965239.0,1.3161412995038495,336.59
US.SOXX,iShares Semiconductor ETF,2026-03-25 00:00:00,344.17,345.25,347.68,342.14,0.0,0.09323,5868985.0,2025474236.0,1.2403964576857716,341.02
US.SOXX,iShares Semiconductor ETF,2026-03-26 00:00:00,339.45,328.85,339.885,328.52,0.0,0.16198,10172448.0,3390085403.0,-4.750181028240399,345.25
US.SOXX,iShares Semiconductor ETF,2026-03-27 00:00:00,326.84,323.48,329.95,322.16,0.0,0.10087,6334798.0,2058875953.0,-1.6329633571537188,328.85
US.SOXX,iShares Semiconductor ETF,2026-03-30 00:00:00,326.75,309.79,327.63,307.255,0.0,0.21027,13204840.0,4132627463.0,-4.232100902683318,323.48
US.SOXX,iShares Semiconductor ETF,2026-03-31 00:00:00,315.595,328.66,329.18,314.88,0.0,0.2228,14036482.0,4533746517.0,6.091223086607058,309.79
US.SOXX,iShares Semiconductor ETF,2026-04-01 00:00:00,333.49,338.54,342.65,332.35,0.0,0.16183,10130816.0,3433618252.0,3.006146169293493,328.66
US.SOXX,iShares Semiconductor ETF,2026-04-02 00:00:00,325.11,339.61,340.39,325.03,0.0,0.10359,6521003.0,2184942717.0,0.316063094464463,338.54
US.SOXX,iShares Semiconductor ETF,2026-04-06 00:00:00,341.52,344.1,345.77,339.92,0.0,0.04933,3105036.0,1065015566.0,1.3221047672330053,339.61
US.SOXX,iShares Semiconductor ETF,2026-04-07 00:00:00,343.035,347.76,347.94,338.47,0.0,0.06493,4025969.0,1386829874.0,1.0636442894507316,344.1
US.SOXX,iShares Semiconductor ETF,2026-04-08 00:00:00,367.89,370.4,371.15,362.13,0.0,0.1579,9868722.0,3635953306.0,6.51023694501955,347.76
US.SOXX,iShares Semiconductor ETF,2026-04-09 00:00:00,371.295,378.63,378.95,371.295,0.0,0.09643,6036659.0,2266320873.0,2.2219222462203074,370.4
US.SOXX,iShares Semiconductor ETF,2026-04-10 00:00:00,382.67,386.6,389.6025,382.67,0.0,0.08731,5596888.0,2165254452.0,2.1049573462219127,378.63
US.SOXX,iShares Semiconductor ETF,2026-04-13 00:00:00,384.88,393.34,393.57,384.37,0.0,0.06829,4377374.0,1702642570.0,1.7434040351784665,386.6
US.SOXX,iShares Semiconductor ETF,2026-04-14 00:00:00,397.835,401.24,401.4445,393.51,0.0,0.08091,5202559.0,2071329009.0,2.008440534906197,393.34
US.SOXX,iShares Semiconductor ETF,2026-04-15 00:00:00,400.31,401.86,402.09,392.39,0.0,0.08563,5570248.0,2217851484.0,0.15452098494666647,401.24
US.SOXX,iShares Semiconductor ETF,2026-04-16 00:00:00,400.6,405.95,407.48,397.99,0.0,0.06602,4400496.0,1776787862.0,1.0177673816752042,401.86
US.SOXX,iShares Semiconductor ETF,2026-04-17 00:00:00,413.38,415.71,415.73,409.58,0.0,0.08615,5729056.0,2372899249.0,2.4042369749969184,405.95
US.SOXX,iShares Semiconductor ETF,2026-04-20 00:00:00,417.43,417.55,418.86,411.79,0.0,0.05253,3493545.0,1452520826.0,0.44261624690289675,415.71
US.SOXX,iShares Semiconductor ETF,2026-04-21 00:00:00,420.4,420.7,423.35,416.67,0.0,0.05427,3676751.0,1547198385.0,0.7544006705783683,417.55
US.SOXX,iShares Semiconductor ETF,2026-04-22 00:00:00,427.26,431.77,432.16,422.82,0.0,0.09846,6557574.0,2819602215.0,2.631328737817921,420.7
US.SOXX,iShares Semiconductor ETF,2026-04-23 00:00:00,435.34,441.0,446.64,434.04,0.0,0.16271,10812387.0,4761991497.0,2.1377122078884634,431.77
US.SOXX,iShares Semiconductor ETF,2026-04-24 00:00:00,457.59,461.6,463.87,450.97,0.0,0.13766,9071959.0,4171407224.0,4.6712018140589615,441.0
US.SOXX,iShares Semiconductor ETF,2026-04-27 00:00:00,461.75,455.41,463.0,448.93,0.0,0.13543,8924649.0,4051045246.0,-1.3409878682842282,461.6
US.SOXX,iShares Semiconductor ETF,2026-04-28 00:00:00,437.625,438.71,446.14,431.74,0.0,0.1692,11014947.0,4829109898.0,-3.6670253178454675,455.41
US.SOXX,iShares Semiconductor ETF,2026-04-29 00:00:00,445.26,449.99,450.37,442.4109,0.0,0.09232,5972791.0,2670366140.0,2.571174580018698,438.71
US.SOXX,iShares Semiconductor ETF,2026-04-30 00:00:00,455.695,461.44,462.14,449.34,0.0,0.07979,5170248.0,2361506558.0,2.5445009889108623,449.99
US.SOXX,iShares Semiconductor ETF,2026-05-01 00:00:00,458.47,465.75,466.91,455.07,0.0,0.06423,4155856.0,1923061624.0,0.9340325936199727,461.44
US.SOXX,iShares Semiconductor ETF,2026-05-04 00:00:00,467.93,462.06,469.61,457.81,0.0,0.08088,5233125.0,2427493941.0,-0.7922705314009657,465.75
US.SOXX,iShares Semiconductor ETF,2026-05-05 00:00:00,471.14,482.73,486.1808,470.23,0.0,0.11056,7203047.0,3464028933.0,4.473445007141933,462.06
US.SOXX,iShares Semiconductor ETF,2026-05-06 00:00:00,497.96,506.87,506.94,487.86,0.0,0.15075,9768591.0,4889664121.0,5.000725042984689,482.73
US.SOXX,iShares Semiconductor ETF,2026-05-07 00:00:00,502.93,492.36,503.68,488.131,0.0,0.15252,9913713.0,4908315195.0,-2.862666956024225,506.87
US.SOXX,iShares Semiconductor ETF,2026-05-08 00:00:00,504.24,520.3,520.46,502.75,0.0,0.1193,7754540.0,3984132657.0,5.674709562109014,492.36
US.SOXX,iShares Semiconductor ETF,2026-05-11 00:00:00,524.08,532.76,533.74,521.66,0.0,0.11527,7492556.0,3965034525.0,2.3947722467807107,520.3
US.SOXX,iShares Semiconductor ETF,2026-05-12 00:00:00,520.85,515.99,525.15,495.71,0.0,0.22624,14660632.0,7459546718.0,-3.1477588407538066,532.76
US.SOXX,iShares Semiconductor ETF,2026-05-13 00:00:00,527.615,528.29,532.25,515.94,0.0,0.11337,7346374.0,3862052329.0,2.3837671272698993,515.99
US.SOXX,iShares Semiconductor ETF,2026-05-14 00:00:00,526.495,530.03,533.13,522.21,0.0,0.07874,5212394.0,2761618336.0,0.3293645535595997,528.29
US.SOXX,iShares Semiconductor ETF,2026-05-15 00:00:00,511.67,508.52,518.7899,506.26,0.0,0.14257,9388221.0,4811120104.0,-4.058260853159253,530.03
US.SOXX,iShares Semiconductor ETF,2026-05-18 00:00:00,518.02,495.87,519.96,486.92,0.0,0.15185,9998994.0,4974669821.0,-2.487611106741127,508.52
US.SOXX,iShares Semiconductor ETF,2026-05-19 00:00:00,484.4,496.74,506.04,477.95,0.0,0.1868,12216957.0,6016340621.0,0.17544921047855375,495.87
US.SOXX,iShares Semiconductor ETF,2026-05-20 00:00:00,507.73,520.31,520.54,506.55,0.0,0.14384,9457640.0,4878457553.0,4.744936989169371,496.74
US.SOXX,iShares Semiconductor ETF,2026-05-21 00:00:00,518.17,524.71,526.78,515.0,0.0,0.10196,6749941.0,3522116993.0,0.8456497088274473,520.31
US.SOXX,iShares Semiconductor ETF,2026-05-22 00:00:00,531.88,537.33,541.89,530.17,0.0,0.11441,7671121.0,4121547521.0,2.4051380762707026,524.71
US.SOXX,iShares Semiconductor ETF,2026-05-26 00:00:00,556.99,570.09,572.95,555.41,0.0,0.13313,8926183.0,5050701156.0,6.09681201496287,537.33
US.SOXX,iShares Semiconductor ETF,2026-05-27 00:00:00,584.38,563.98,584.5,551.89,0.0,0.17059,11412354.0,6442392485.0,-1.0717605992036368,570.09
US.SOXX,iShares Semiconductor ETF,2026-05-28 00:00:00,564.32,569.47,575.8,554.825,0.0,0.10013,6763852.0,3834346935.0,0.9734387744246266,563.98
US.SOXX,iShares Semiconductor ETF,2026-05-29 00:00:00,576.44,569.08,582.23,564.6,0.0,0.10858,7323862.0,4180132216.0,-0.06848473141692914,569.47
US.SOXX,iShares Semiconductor ETF,2026-06-01 00:00:00,563.67,571.93,577.99,557.38,0.0,0.10377,6999459.0,3983981624.0,0.5008083222042434,569.08
US.SOXX,iShares Semiconductor ETF,2026-06-02 00:00:00,585.17,605.02,605.44,581.925,0.0,0.11404,7475392.0,4458596076.0,5.785673071879431,571.93
US.SOXX,iShares Semiconductor ETF,2026-06-03 00:00:00,616.21,615.68,618.84,598.01,0.0,0.12947,8564687.0,5246191446.0,1.7619252256123712,605.02
US.SOXX,iShares Semiconductor ETF,2026-06-04 00:00:00,587.64,602.72,611.26,577.54,0.0,0.17302,11445307.0,6798830815.0,-2.1049896049895924,615.68
US.SOXX,iShares Semiconductor ETF,2026-06-05 00:00:00,577.86,539.77,580.5,539.57,0.0,0.32715,22377273.0,12480487042.0,-10.444319086806484,602.72
US.SOXX,iShares Semiconductor ETF,2026-06-08 00:00:00,569.765,571.45,581.3799,560.79,0.0,0.18831,12843005.0,7335979528.0,5.869166496841259,539.77
US.SOXX,iShares Semiconductor ETF,2026-06-09 00:00:00,585.45,562.14,588.58,522.24,0.0,0.35994,24548093.0,13532687182.0,-1.6291889054160573,571.45
US.SOXX,iShares Semiconductor ETF,2026-06-10 00:00:00,551.66,541.51,572.51,539.38,0.0,0.23449,16672232.0,9206507539.0,-3.669904294303909,562.14
US.SOXX,iShares Semiconductor ETF,2026-06-11 00:00:00,555.42,586.93,588.0,554.81,0.0,0.1722,12295375.0,7034575638.0,8.387656737641032,541.51
US.SOXX,iShares Semiconductor ETF,2026-06-12 00:00:00,584.11,596.25,602.69,578.53,0.0,0.13906,9929235.0,5906396336.478,1.5879236024738983,586.93
