asset_code,date,nav,daily_return,subscription_status_raw,redemption_status_raw,source_url
008887,2026-03-19,1.5543,-2.36%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=3&per=20
008887,2026-03-18,1.5919,2.05%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=3&per=20
008887,2026-03-17,1.5599,-2.63%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=3&per=20
008887,2026-03-16,1.6020,1.73%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-13,1.5747,-0.83%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-12,1.5879,-1.04%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-11,1.6046,-1.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-10,1.6213,2.25%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-09,1.5856,-2.16%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-06,1.6206,-0.12%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-05,1.6225,2.06%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-04,1.5897,-0.58%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-03,1.5989,-5.16%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-03-02,1.6859,-1.51%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-27,1.7118,-0.64%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-26,1.7229,1.20%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-25,1.7025,0.42%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-24,1.6953,0.37%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-13,1.6891,0.02%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-12,1.6888,1.76%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-11,1.6596,-1.38%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-10,1.6829,0.65%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-09,1.6721,3.29%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=4&per=20
008887,2026-02-06,1.6189,-0.91%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-02-05,1.6338,-1.42%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-02-04,1.6573,-1.92%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-02-03,1.6897,1.32%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-02-02,1.6677,-4.68%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-30,1.7495,1.24%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-29,1.7281,-3.94%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-28,1.7990,1.47%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-27,1.7729,1.77%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-26,1.7421,-2.01%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-23,1.7779,-0.07%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-22,1.7791,-0.41%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-21,1.7865,4.28%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-20,1.7132,-0.83%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-19,1.7275,0.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-16,1.7269,3.02%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-15,1.6762,1.13%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-14,1.6575,1.48%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-13,1.6334,-3.21%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-12,1.6875,1.61%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=5&per=20
008887,2026-01-09,1.6608,0.28%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2026-01-08,1.6561,0.44%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2026-01-07,1.6489,1.80%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2026-01-06,1.6197,2.22%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2026-01-05,1.5846,4.15%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-31,1.5215,-1.34%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-30,1.5421,1.00%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-29,1.5268,0.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-26,1.5264,-0.55%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-25,1.5348,-0.25%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-24,1.5386,1.13%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-23,1.5214,0.89%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-22,1.5080,3.09%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-19,1.4628,-0.13%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-18,1.4647,-0.85%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-17,1.4772,2.34%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-16,1.4434,-1.78%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-15,1.4696,-2.42%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-12,1.5061,1.30%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-11,1.4868,-1.68%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=6&per=20
008887,2025-12-10,1.5122,0.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-12-09,1.5117,-0.08%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-12-08,1.5129,2.29%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-12-05,1.4791,-0.32%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-12-04,1.4839,2.03%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-12-03,1.4544,-0.59%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-12-02,1.4630,-1.51%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-12-01,1.4854,1.76%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-28,1.4597,1.09%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-27,1.4440,0.28%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-26,1.4400,1.44%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-25,1.4195,0.75%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-24,1.4090,0.85%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-21,1.3971,-4.05%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-20,1.4560,-1.19%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-19,1.4735,-0.89%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-18,1.4867,0.86%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-17,1.4740,-0.59%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-14,1.4828,-3.42%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-13,1.5353,1.61%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=7&per=20
008887,2025-11-12,1.5110,-0.53%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-11-11,1.5190,-1.77%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-11-10,1.5464,-0.48%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-11-07,1.5538,-1.28%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-11-06,1.5740,3.83%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-11-05,1.5160,-0.68%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-11-04,1.5264,-0.50%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-11-03,1.5340,-0.98%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-31,1.5492,-3.79%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-30,1.6103,-2.07%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-29,1.6444,0.05%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-28,1.6435,-0.77%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-27,1.6562,2.44%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-24,1.6168,4.76%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-23,1.5433,-0.69%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-22,1.5540,-0.19%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-21,1.5569,3.15%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-20,1.5094,0.79%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-17,1.4975,-3.44%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
008887,2025-10-16,1.5508,-0.60%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=008887&page=8&per=20
011839,2026-06-12,1.8735,-0.14%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-11,1.8761,-2.34%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-10,1.9210,-2.05%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-09,1.9612,3.20%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-08,1.9004,-3.49%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-05,1.9692,-3.38%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-04,2.0380,-0.66%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-03,2.0515,3.14%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-02,1.9891,2.75%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-06-01,1.9358,-2.39%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-29,1.9831,-3.58%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-28,2.0567,1.76%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-27,2.0211,-1.70%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-26,2.0560,-0.69%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-25,2.0702,3.81%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-22,1.9942,2.45%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-21,1.9465,-3.48%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-20,2.0167,0.42%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-19,2.0083,1.52%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-18,1.9783,0.59%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=1&per=20
011839,2026-05-15,1.9667,-2.13%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-05-14,2.0096,-1.85%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-05-13,2.0474,3.38%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-05-12,1.9805,0.74%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-05-11,1.9660,3.05%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-05-08,1.9079,-0.61%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-05-07,1.9197,2.42%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-05-06,1.8743,3.56%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-30,1.8098,2.53%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-29,1.7651,0.79%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-28,1.7513,-1.66%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-27,1.7809,0.98%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-24,1.7637,-1.33%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-23,1.7874,-0.71%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-22,1.8002,3.12%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-21,1.7458,-0.96%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-20,1.7627,1.39%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-17,1.7385,1.88%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-16,1.7064,2.86%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-15,1.6589,-0.67%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=2&per=20
011839,2026-04-14,1.6701,2.06%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-04-13,1.6364,0.63%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-04-10,1.6261,2.39%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-04-09,1.5881,-0.40%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-04-08,1.5945,6.78%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-04-07,1.4933,1.01%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-04-03,1.4783,0.70%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-04-02,1.4680,-3.02%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-04-01,1.5137,3.27%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-31,1.4657,-2.16%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-30,1.4980,-0.35%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-27,1.5032,-0.22%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-26,1.5065,-2.45%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-25,1.5444,2.58%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-24,1.5056,1.52%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-23,1.4830,-4.24%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-20,1.5486,-0.62%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-19,1.5583,-1.29%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-18,1.5786,3.49%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-17,1.5253,-2.51%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=3&per=20
011839,2026-03-16,1.5646,0.82%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-13,1.5518,-1.08%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-12,1.5687,-0.88%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-11,1.5827,-1.09%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-10,1.6001,1.96%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-09,1.5694,-0.70%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-06,1.5805,0.16%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-05,1.5780,2.33%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-04,1.5421,-1.42%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-03,1.5643,-3.91%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-03-02,1.6280,-0.75%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-27,1.6403,-0.37%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-26,1.6464,1.57%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-25,1.6209,-0.17%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-24,1.6237,0.20%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-13,1.6205,-0.55%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
011839,2026-02-12,1.6295,1.92%,开放申购,开放赎回,https://fundf10.eastmoney.com/F10DataApi.aspx?type=lsjz&code=011839&page=4&per=20
